avg_vote,metascore,reviews_from_users,reviews_from_critics,tomatometer_rating,audience_rating,usa_gross_income,worlwide_gross_income
7.2,65.0,1049.0,514.0,71,80.0, 504014165, 1263521126
7.3,73.0,293.0,135.0,100,86.0, 79091969, 182291969
7.3,73.0,293.0,135.0,75,77.0, 79091969, 182291969
7.3,78.0,439.0,128.0,95,82.0, 16067035, 16067035
7.1,56.0,162.0,38.0,86,74.0, 76729, 76729
8.3,100.0,624.0,194.0,98,93.0, 45306425, 45710874
6.9,46.0,218.0,64.0,93,84.0, 1071255, 1071255
6.9,46.0,218.0,64.0,68,75.0, 1071255, 1071255
7.9,94.0,326.0,111.0,96,90.0, 2757256, 2757256
7.9,94.0,326.0,111.0,80,63.0, 2757256, 2757256
6.6,76.0,376.0,214.0,96,90.0, 65955630, 96105910
6.6,76.0,376.0,214.0,80,63.0, 65955630, 96105910
5.4,36.0,90.0,141.0,16,23.0, 176391, 5075622
6.0,34.0,50.0,42.0,15,67.0, 557241, 904399
4.7,,12.0,33.0,38,45.0, 8708, 8708
5.2,43.0,32.0,24.0,40,49.0, 20080020, 20080020
5.2,43.0,32.0,24.0,32,34.0, 20080020, 20080020
5.0,42.0,823.0,171.0,87,82.0, 91411151, 177311151
5.0,42.0,823.0,171.0,16,28.0, 91411151, 177311151
5.6,62.0,109.0,60.0,85,67.0, 128814019, 273961019
5.6,38.0,443.0,150.0,90,78.0, 82226474, 158851357
5.6,38.0,443.0,150.0,21,51.0, 82226474, 158851357
6.4,49.0,244.0,73.0,57,53.0, 18636537, 18636537
6.3,,24.0,23.0,51,72.0, 796368, 796368
6.1,45.0,630.0,318.0,51,72.0, 101028233, 428028233
6.7,45.0,258.0,155.0,65,60.0, 38122105, 38122105
7.2,61.0,93.0,69.0,67,73.0, 12000000, 12000000
7.8,68.0,104.0,48.0,75,88.0, 149327, 149327
6.8,61.0,80.0,31.0,72,86.0, 34102780, 34573780
7.7,87.0,455.0,119.0,97,89.0, 51081062, 51158864
7.6,96.0,239.0,85.0,98,89.0, 1480356, 2360561
7.8,88.0,318.0,157.0,100,86.0, 102272727, 103078700
4.6,18.0,41.0,21.0,3,37.0, 4529843, 4529843
7.6,78.0,1488.0,170.0,80,80.0, 36400491, 98126565
6.2,55.0,586.0,416.0,67,51.0, 65206105, 98450062
6.5,57.0,91.0,42.0,59,55.0, 10219460, 10219460
6.4,29.0,227.0,155.0,29,48.0, 7712114, 9444018
6.4,29.0,227.0,155.0,100,84.0, 7712114, 9444018
6.4,29.0,227.0,155.0,60,, 7712114, 9444018
8.0,69.0,289.0,94.0,83,88.0, 111721910, 111918564
5.0,20.0,94.0,97.0,12,18.0, 300000, 382174
6.7,62.0,74.0,58.0,97,67.0, 20807, 20807
6.5,36.0,85.0,32.0,57,58.0, 66995879, 110996879
8.0,63.0,452.0,131.0,84,91.0, 159287539, 159413574
7.0,64.0,310.0,100.0,88,73.0, 63595658, 63595658
6.2,49.0,158.0,136.0,96,77.0, 13399812, 35060882
6.2,49.0,158.0,136.0,48,51.0, 13399812, 35060882
7.2,,192.0,82.0,81,72.0, 509, 509
5.5,,12.0,6.0,98,74.0, 1467396, 1467396
6.7,48.0,112.0,117.0,54,73.0, 10011996, 21156270
8.0,75.0,275.0,91.0,95,91.0, 28000000, 28005068
6.0,49.0,258.0,129.0,49,42.0, 37886980, 90383208
6.0,49.0,258.0,129.0,82,74.0, 37886980, 90383208
8.0,80.0,2345.0,340.0,26,35.0, 167445960, 609447995
8.0,80.0,2345.0,340.0,95,89.0, 167445960, 609447995
5.4,46.0,101.0,78.0,32,57.0, 144156605, 294456605
8.0,83.0,734.0,189.0,88,90.0, 104945305, 104982118
7.8,63.0,365.0,67.0,71,85.0, 56666667, 56666667
5.0,34.0,1346.0,339.0,18,24.0, 64506874, 163403799
7.6,65.0,158.0,126.0,87,82.0, 141843612, 210310084
7.6,65.0,158.0,126.0,95,86.0, 141843612, 210310084
6.0,63.0,42.0,23.0,87,82.0, 43229904, 43229904
6.0,63.0,42.0,23.0,95,86.0, 43229904, 43229904
7.4,77.0,562.0,448.0,87,82.0, 364001123, 966550600
7.4,77.0,562.0,448.0,95,86.0, 364001123, 966550600
6.7,64.0,763.0,318.0,71,69.0, 134508551, 341432090
6.5,,131.0,22.0,12,63.0, 23562716, 23562716
6.9,61.0,292.0,99.0,73,68.0, 43084787, 43084787
8.3,82.0,2013.0,254.0,93,89.0, 60541301, 68763373
7.4,83.0,360.0,103.0,97,85.0, 511350, 511350
6.5,,95.0,34.0,94,51.0, 3110000, 3110000
5.4,31.0,90.0,50.0,80,28.0, 23470249, 28890249
4.0,,31.0,19.0,0,26.0, 18369, 18369
4.0,,31.0,19.0,35,37.0, 18369, 18369
6.3,52.0,99.0,162.0,0,26.0, 66351, 1946254
6.3,52.0,99.0,162.0,35,37.0, 66351, 1946254
7.4,89.0,90.0,55.0,93,85.0, 52223306, 52224263
7.9,,184.0,55.0,92,90.0, 18177, 18177
7.9,89.0,630.0,231.0,97,88.0, 236452, 236452
7.9,89.0,630.0,231.0,68,68.0, 236452, 236452
6.9,54.0,219.0,111.0,97,88.0, 5835247, 5835247
6.9,54.0,219.0,111.0,68,68.0, 5835247, 5835247
7.7,86.0,127.0,68.0,100,89.0, 44527234, 44527234
8.0,79.0,431.0,147.0,88,87.0, 32589624, 32595984
8.0,79.0,431.0,147.0,45,27.0, 32589624, 32595984
5.7,50.0,1365.0,240.0,88,87.0, 180011740, 362211740
5.7,50.0,1365.0,240.0,45,27.0, 180011740, 362211740
7.6,96.0,259.0,92.0,90,85.0, 328673, 375143
7.6,96.0,259.0,92.0,50,63.0, 328673, 375143
6.3,52.0,419.0,162.0,90,85.0, 19398532, 38058335
6.3,52.0,419.0,162.0,50,63.0, 19398532, 38058335
6.1,61.0,37.0,17.0,75,55.0, 18532286, 21589395
6.1,61.0,37.0,17.0,28,61.0, 18532286, 21589395
6.6,48.0,283.0,229.0,75,55.0, 54731865, 102731865
6.6,48.0,283.0,229.0,28,61.0, 54731865, 102731865
6.7,27.0,289.0,97.0,15,76.0, 25288103, 65754228
6.8,72.0,431.0,153.0,78,74.0, 69305181, 124305181
6.8,72.0,431.0,153.0,70,77.0, 69305181, 124305181
4.9,42.0,95.0,76.0,16,24.0, 6489476, 6801716
8.0,66.0,393.0,102.0,90,92.0, 102308889, 102310639
7.3,86.0,403.0,123.0,88,82.0, 123276, 123276
7.1,51.0,120.0,32.0,43,76.0, 400881, 400881
7.0,68.0,509.0,165.0,83,86.0, 106128601, 176070171
7.0,68.0,509.0,165.0,73,80.0, 106128601, 176070171
7.8,79.0,371.0,119.0,91,88.0, 44785053, 44801177
6.7,61.0,489.0,104.0,82,64.0, 22774493, 22787885
6.6,50.0,118.0,24.0,27,68.0, 14500000, 14500000
5.7,32.0,89.0,134.0,7,35.0, 7388654, 15344275
7.6,80.0,782.0,515.0,88,84.0, 171243005, 252276927
7.6,80.0,782.0,515.0,96,85.0, 171243005, 252276927
7.0,62.0,76.0,36.0,64,73.0, 5050000, 5050000
7.7,63.0,255.0,54.0,91,89.0, 7100000, 7100000
7.9,95.0,313.0,118.0,93,91.0, 638641, 638641
6.8,,65.0,32.0,80,63.0, 19319254, 19319254
6.8,,65.0,32.0,85,68.0, 19319254, 19319254
6.9,74.0,139.0,243.0,80,63.0, 373375, 2431443
6.9,74.0,139.0,243.0,85,68.0, 373375, 2431443
7.6,50.0,198.0,43.0,76,88.0, 5200000, 5200000
7.0,79.0,115.0,272.0,89,76.0, 7751969, 12957265
6.3,44.0,213.0,213.0,48,54.0, 23591432, 29379723
6.4,,51.0,31.0,100,75.0, 14000000, 14000000
7.9,91.0,277.0,120.0,96,93.0, 61749765, 61749765
6.7,75.0,223.0,85.0,87,74.0, 2437000, 2437000
6.3,77.0,253.0,334.0,88,71.0, 10709995, 27397655
6.3,77.0,253.0,334.0,79,48.0, 10709995, 27397655
8.3,80.0,1481.0,168.0,89,93.0, 26589355, 26903440
6.6,59.0,292.0,97.0,65,58.0, 43819547, 43819547
7.7,90.0,338.0,136.0,91,90.0, 35976000, 35976000
6.3,69.0,107.0,62.0,78,53.0, 12348905, 12348905
8.0,67.0,162.0,71.0,83,92.0, 10404330, 10404330
7.7,94.0,311.0,159.0,98,87.0, 51700000, 51700000
5.2,24.0,287.0,105.0,84,85.0, 14967182, 19412993
5.2,24.0,287.0,105.0,12,28.0, 14967182, 19412993
6.8,54.0,89.0,95.0,54,67.0, 969869, 7674033
6.8,54.0,89.0,95.0,0,52.0, 969869, 7674033
8.0,93.0,185.0,91.0,100,90.0, 29133000, 29146131
6.8,,35.0,43.0,100,73.0, 33036, 38403
7.0,78.0,173.0,69.0,83,72.0, 10600000, 10600000
5.1,17.0,187.0,136.0,9,50.0, 15032800, 18707966
5.9,50.0,308.0,144.0,88,68.0, 70334258, 107626125
5.9,50.0,308.0,144.0,67,41.0, 70334258, 107626125
5.9,50.0,308.0,144.0,32,94.0, 70334258, 107626125
6.4,40.0,319.0,109.0,88,68.0, 21360215, 21360215
6.4,40.0,319.0,109.0,67,41.0, 21360215, 21360215
6.4,40.0,319.0,109.0,32,94.0, 21360215, 21360215
5.8,45.0,149.0,194.0,41,34.0, 10324441, 11168712
7.5,,122.0,143.0,78,84.0, 80302, 155820
6.7,35.0,3511.0,388.0,43,31.0, 213515506, 856085151
6.7,35.0,3511.0,388.0,11,21.0, 213515506, 856085151
6.7,35.0,3511.0,388.0,29,80.0, 213515506, 856085151
7.1,,32.0,51.0,93,72.0, 51713, 108522
6.1,61.0,213.0,62.0,64,51.0, 6886089, 8564586
5.4,,21.0,14.0,91,71.0, 3674841, 3674841
5.4,,21.0,14.0,27,30.0, 3674841, 3674841
5.4,,21.0,14.0,10,35.0, 3674841, 3674841
5.6,37.0,195.0,127.0,91,71.0, 30160161, 66200782
5.6,37.0,195.0,127.0,27,30.0, 30160161, 66200782
5.6,37.0,195.0,127.0,10,35.0, 30160161, 66200782
6.6,58.0,331.0,121.0,68,63.0, 33244684, 44196684
6.6,58.0,331.0,121.0,63,57.0, 33244684, 44196684
5.9,48.0,714.0,247.0,68,63.0, 29208403, 44902237
5.9,48.0,714.0,247.0,63,57.0, 29208403, 44902237
6.8,66.0,88.0,59.0,86,69.0, 18016290, 18090065
9.2,100.0,3362.0,241.0,98,98.0, 134966411, 246120974
5.8,46.0,198.0,172.0,29,37.0, 36787257, 127766650
5.5,,28.0,19.0,20,29.0, 2793214, 2793214
5.5,,28.0,19.0,86,94.0, 2793214, 2793214
8.2,76.0,1008.0,203.0,20,29.0, 67436818, 187436818
8.2,76.0,1008.0,203.0,86,94.0, 67436818, 187436818
7.5,69.0,196.0,89.0,96,86.0, 15700000, 15706540
6.5,42.0,300.0,245.0,41,52.0, 32752215, 45992398
6.5,42.0,300.0,245.0,61,53.0, 32752215, 45992398
6.6,49.0,199.0,260.0,40,66.0, 29121498, 76129642
6.6,49.0,199.0,260.0,53,51.0, 29121498, 76129642
7.1,70.0,268.0,84.0,79,75.0, 84563118, 84563118
5.9,29.0,362.0,144.0,8,50.0, 47852604, 84297309
6.9,67.0,103.0,33.0,75,68.0, 41230799, 41230799
6.5,59.0,288.0,344.0,51,54.0, 47382068, 82966152
6.4,69.0,370.0,267.0,86,63.0, 7802450, 12834936
6.2,65.0,728.0,205.0,66,59.0, 14973382, 30002758
7.7,,164.0,41.0,90,89.0, 66000000, 66000000
7.4,97.0,281.0,119.0,96,84.0, 115000000, 115000000
7.1,45.0,614.0,210.0,54,78.0, 70087718, 131183530
7.0,54.0,276.0,192.0,46,72.0, 11242801, 20718608
6.5,55.0,269.0,315.0,71,56.0, 39123589, 54806823
6.5,55.0,269.0,315.0,67,43.0, 39123589, 54806823
5.8,43.0,448.0,172.0,32,36.0, 67133509, 117592831
6.3,68.0,108.0,115.0,76,67.0, 82985708, 144877632
6.3,68.0,108.0,115.0,79,62.0, 82985708, 144877632
8.0,81.0,1182.0,275.0,85,87.0, 232906145, 441306145
6.8,55.0,275.0,104.0,65,65.0, 35377836, 35377836
6.6,47.0,108.0,72.0,45,74.0, 5791328, 29632684
7.3,96.0,264.0,128.0,97,84.0, 32645, 41131
8.0,58.0,201.0,71.0,83,90.0, 53267000, 53267000
8.0,58.0,201.0,71.0,52,66.0, 53267000, 53267000
7.7,87.0,191.0,110.0,90,88.0, 29800000, 29829963
6.0,58.0,173.0,174.0,86,72.0, 87044645, 105011053
6.0,58.0,173.0,174.0,60,52.0, 87044645, 105011053
8.3,83.0,288.0,133.0,93,95.0, 156000000, 156000000
6.3,44.0,215.0,124.0,26,60.0, 46437717, 57223890
7.5,87.0,492.0,163.0,88,82.0, 60891, 98201
7.5,87.0,492.0,163.0,15,17.0, 60891, 98201
3.7,36.0,773.0,197.0,88,82.0, 23649127, 38756278
3.7,36.0,773.0,197.0,15,17.0, 23649127, 38756278
7.9,81.0,577.0,406.0,98,88.0, 26238243, 44703995
7.3,78.0,103.0,57.0,87,82.0, 18600000, 18600000
6.2,35.0,39.0,13.0,86,55.0, 39552000, 39552000
6.2,35.0,39.0,13.0,60,69.0, 39552000, 39552000
4.6,22.0,293.0,194.0,71,75.0, 16273581, 21510851
4.6,22.0,293.0,194.0,15,38.0, 16273581, 21510851
7.7,73.0,405.0,113.0,91,91.0, 119601481, 119601481
6.1,49.0,109.0,106.0,48,57.0, 85105259, 197309027
8.2,92.0,509.0,255.0,99,93.0, 29200000, 29225935
7.8,85.0,345.0,165.0,98,90.0, 4420000, 4432180
6.2,39.0,115.0,153.0,24,33.0, 208588, 5090852
7.0,51.0,219.0,108.0,65,69.0, 22000000, 22000000
7.0,51.0,219.0,108.0,18,73.0, 22000000, 22000000
6.4,31.0,580.0,244.0,65,69.0, 34017028, 49562710
6.4,31.0,580.0,244.0,18,73.0, 34017028, 49562710
5.9,56.0,172.0,72.0,38,35.0, 79666653, 79666653
6.0,55.0,176.0,179.0,78,77.0, 33680992, 39280992
6.0,55.0,176.0,179.0,43,31.0, 33680992, 39280992
7.1,61.0,68.0,59.0,81,75.0, 43008075, 43008075
7.1,61.0,68.0,59.0,31,62.0, 43008075, 43008075
6.4,48.0,330.0,138.0,81,75.0, 158119460, 190320568
6.4,48.0,330.0,138.0,31,62.0, 158119460, 190320568
5.5,,57.0,26.0,0,45.0, 21036771, 22483630
6.8,43.0,283.0,93.0,45,56.0, 20972000, 20972000
6.5,52.0,795.0,396.0,91,79.0, 102826543, 352789811
7.1,61.0,83.0,40.0,89,82.0, 41833347, 41833347
7.6,66.0,538.0,240.0,77,86.0, 38634938, 135560026
5.4,58.0,151.0,130.0,49,21.0, 1810078, 9479718
5.9,,36.0,16.0,20,69.0, 18225518, 18225518
6.8,65.0,71.0,64.0,91,66.0, 7500000, 7504841
7.1,62.0,108.0,87.0,88,74.0, 21700000, 21700000
6.9,69.0,220.0,106.0,72,71.0, 116000000, 116000000
6.2,,31.0,20.0,57,55.0, 21458229, 21458229
8.0,80.0,355.0,114.0,93,92.0, 86273333, 86273333
5.1,25.0,187.0,180.0,5,42.0, 28087155, 82087155
5.4,70.0,22.0,9.0,62,28.0, 36821203, 36821203
6.1,62.0,342.0,219.0,29,25.0, 7025810, 8095658
6.1,62.0,342.0,219.0,61,34.0, 7025810, 8095658
8.0,86.0,305.0,82.0,95,90.0, 50000000, 50000000
8.2,94.0,972.0,579.0,98,89.0, 356461711, 857611174
8.2,94.0,972.0,579.0,25,23.0, 356461711, 857611174
8.0,87.0,1150.0,282.0,98,90.0, 260000000, 471203004
7.7,89.0,116.0,65.0,100,90.0, 20123742, 20123742
7.7,96.0,173.0,103.0,93,84.0, 9984123, 9984123
8.7,83.0,888.0,164.0,94,96.0, 108981275, 108997629
6.6,60.0,628.0,264.0,89,72.0, 21704844, 41657844
6.6,60.0,628.0,264.0,81,67.0, 21704844, 41657844
5.5,,36.0,21.0,80,53.0, 18289763, 18289763
5.5,,36.0,21.0,29,47.0, 18289763, 18289763
7.4,58.0,538.0,132.0,80,85.0, 112892319, 113105321
3.1,14.0,290.0,156.0,68,61.0, 18990798, 25852764
3.1,14.0,290.0,156.0,3,14.0, 18990798, 25852764
6.3,65.0,105.0,58.0,59,52.0, 49407734, 49407734
5.6,,126.0,42.0,7,29.0, 57362582, 170362582
5.3,42.0,423.0,173.0,26,30.0, 59484742, 101297248
6.6,60.0,171.0,84.0,75,62.0, 136492681, 309492681
7.5,63.0,188.0,115.0,86,83.0, 27476252, 27476252
6.6,66.0,200.0,57.0,74,72.0, 34251525, 34251525
8.0,80.0,237.0,147.0,93,92.0, 70600000, 70600000
6.3,54.0,228.0,89.0,98,80.0, 20040895, 35294470
6.3,54.0,228.0,89.0,59,48.0, 20040895, 35294470
5.4,15.0,128.0,74.0,14,43.0, 13558739, 23430766
5.8,31.0,73.0,37.0,18,49.0, 58620973, 58620973
6.7,38.0,85.0,18.0,22,76.0, 1461635, 1461635
6.7,38.0,85.0,18.0,62,40.0, 1461635, 1461635
6.1,53.0,183.0,226.0,54,40.0, 217277, 3979243
6.3,,54.0,29.0,45,39.0, 1819912, 1819912
7.5,64.0,182.0,91.0,80,81.0, 21709020, 21709020
6.9,47.0,266.0,91.0,47,72.0, 26390773, 45002771
8.1,83.0,381.0,167.0,92,93.0, 23689877, 23689877
7.5,62.0,342.0,183.0,85,80.0, 60922980, 60922980
7.5,62.0,342.0,183.0,26,40.0, 60922980, 60922980
5.5,43.0,557.0,234.0,85,80.0, 54607383, 119498909
5.5,43.0,557.0,234.0,26,40.0, 54607383, 119498909
7.9,69.0,211.0,50.0,90,92.0, 31800000, 31800000
7.2,60.0,107.0,36.0,80,84.0, 33833201, 33833201
8.1,70.0,652.0,176.0,94,69.0, 117235147, 117235147
6.9,41.0,102.0,46.0,80,71.0, 51079064, 51079064
5.7,54.0,49.0,80.0,10,91.0, 24397469, 24637469
5.7,54.0,49.0,80.0,78,, 24397469, 24637469
5.7,54.0,49.0,80.0,57,45.0, 24397469, 24637469
8.0,92.0,522.0,143.0,97,92.0, 38251425, 38287178
7.4,,237.0,55.0,63,86.0, 50750000, 50750000
7.1,58.0,227.0,216.0,63,62.0, 28544157, 43318349
7.1,58.0,227.0,216.0,89,85.0, 28544157, 43318349
6.5,,55.0,33.0,63,62.0, 613775, 17859099
6.5,,55.0,33.0,89,85.0, 613775, 17859099
6.1,46.0,250.0,237.0,40,53.0, 63150991, 215283742
7.6,90.0,410.0,220.0,95,85.0, 135189114, 306898466
6.2,41.0,69.0,33.0,44,37.0, 47346365, 47346365
6.2,41.0,69.0,33.0,94,64.0, 47346365, 47346365
3.8,39.0,273.0,120.0,15,13.0, 30749142, 30749142
6.1,70.0,278.0,132.0,70,57.0, 110230332, 160846332
6.1,70.0,278.0,132.0,87,57.0, 110230332, 160846332
6.1,47.0,277.0,136.0,58,51.0, 110332737, 202026112
6.3,60.0,325.0,236.0,69,48.0, 51855045, 71585235
6.4,59.0,111.0,46.0,78,54.0, 26414658, 26414658
6.6,45.0,54.0,62.0,53,53.0, 114766, 833492
6.7,55.0,123.0,58.0,72,68.0, 31063038, 31063038
4.5,,171.0,67.0,56,40.0, 27663982, 49627779
4.5,,171.0,67.0,24,20.0, 27663982, 49627779
7.2,58.0,55.0,38.0,74,67.0, 20714400, 20714400
7.0,62.0,41.0,78.0,74,67.0, 65108, 1333241
6.4,46.0,93.0,53.0,54,60.0, 39588000, 39588000
6.4,46.0,93.0,53.0,88,72.0, 39588000, 39588000
6.7,71.0,160.0,241.0,54,60.0, 76233151, 143695338
6.7,71.0,160.0,241.0,88,72.0, 76233151, 143695338
6.9,74.0,83.0,65.0,80,69.0, 71215869, 71215869
6.8,77.0,239.0,97.0,83,72.0, 94213184, 237113184
6.1,49.0,224.0,163.0,34,40.0, 36280697, 77920346
6.1,49.0,224.0,163.0,45,44.0, 36280697, 77920346
7.0,53.0,18.0,23.0,89,81.0, 3456, 3456
7.0,50.0,191.0,77.0,80,85.0, 126737428, 126737428
7.1,55.0,301.0,98.0,79,76.0, 46838673, 46838673
4.7,,5.0,7.0,17,29.0, 2228951, 2228951
4.7,,5.0,7.0,15,42.0, 2228951, 2228951
6.8,64.0,509.0,330.0,65,66.0, 2483472, 7942093
6.0,36.0,149.0,183.0,26,35.0, 5775076, 34227298
6.3,,15.0,22.0,86,85.0, 13062708, 13062708
7.5,77.0,52.0,56.0,100,89.0, 6521083, 6521083
7.2,78.0,64.0,33.0,100,77.0, 14363400, 14363400
7.3,59.0,1088.0,292.0,75,77.0, 59020957, 102278712
7.9,93.0,206.0,122.0,92,89.0, 3446749, 3475702
8.1,86.0,1105.0,157.0,94,92.0, 48979328, 49074243
6.2,46.0,30.0,19.0,60,50.0, 44917151, 44917151
6.2,49.0,83.0,83.0,46,43.0, 20000000, 20000000
7.0,55.0,354.0,165.0,65,72.0, 34393507, 145374099
7.2,70.0,393.0,99.0,75,87.0, 189969103, 396961563
7.8,81.0,1399.0,406.0,96,89.0, 47000000, 47000000
7.8,81.0,1399.0,406.0,27,59.0, 47000000, 47000000
7.8,81.0,1399.0,406.0,79,70.0, 47000000, 47000000
6.1,47.0,1155.0,348.0,96,89.0, 58272029, 80253908
6.1,47.0,1155.0,348.0,27,59.0, 58272029, 80253908
6.1,47.0,1155.0,348.0,79,70.0, 58272029, 80253908
6.6,67.0,1680.0,471.0,96,89.0, 159342015, 255485178
6.6,67.0,1680.0,471.0,27,59.0, 159342015, 255485178
6.6,67.0,1680.0,471.0,79,70.0, 159342015, 255485178
6.4,52.0,881.0,275.0,67,54.0, 41778863, 69623713
6.4,52.0,881.0,275.0,52,58.0, 41778863, 69623713
7.4,67.0,114.0,51.0,79,79.0, 10432366, 10432366
5.8,51.0,310.0,101.0,60,38.0, 81766007, 187884007
6.2,,322.0,74.0,52,64.0, 30471420, 30471420
6.9,72.0,185.0,42.0,90,73.0, 33459416, 33459416
7.6,59.0,282.0,66.0,96,89.0, 35000000, 35000000
7.5,79.0,289.0,98.0,90,89.0, 141600000, 141600000
6.4,56.0,130.0,55.0,70,55.0, 14905359, 19905359
4.1,,172.0,48.0,12,44.0, 20378470, 20378470
7.4,64.0,68.0,49.0,75,83.0, 9900000, 9900000
5.3,55.0,381.0,273.0,45,36.0, 1826705, 1882074
5.4,,156.0,37.0,42,65.0, 21049053, 21049053
5.8,34.0,237.0,68.0,39,48.0, 31755742, 92455742
8.4,89.0,1353.0,448.0,97,94.0, 81765459, 106497869
6.2,28.0,296.0,125.0,23,52.0, 86432000, 86432000
6.2,28.0,296.0,125.0,28,52.0, 86432000, 86432000
6.0,33.0,541.0,190.0,23,52.0, 65233369, 107516369
6.0,33.0,541.0,190.0,28,52.0, 65233369, 107516369
8.4,94.0,1115.0,312.0,98,94.0, 83471511, 91880647
6.0,52.0,255.0,107.0,40,45.0, 35841901, 35841901
7.3,84.0,101.0,39.0,89,83.0, 37799643, 37799643
4.6,,26.0,18.0,50,65.0, 8218695, 8218695
5.8,,23.0,8.0,50,65.0, 64698, 68462
6.4,66.0,44.0,32.0,80,53.0, 6118683, 6118683
7.7,91.0,108.0,70.0,94,88.0, 16424918, 16424918
7.4,81.0,112.0,77.0,84,81.0, 51718367, 51718367
6.3,64.0,39.0,31.0,62,57.0, 61801971, 61801971
3.6,13.0,43.0,14.0,4,25.0, 16670, 16670
6.4,38.0,59.0,22.0,50,66.0, 9346177, 9346177
6.6,50.0,158.0,185.0,82,73.0, 45018541, 84918541
6.6,50.0,158.0,185.0,48,57.0, 45018541, 84918541
7.6,68.0,167.0,48.0,90,88.0, 15284643, 15313606
5.7,46.0,102.0,66.0,33,41.0, 20453431, 26891849
5.7,46.0,102.0,66.0,87,82.0, 20453431, 26891849
7.8,77.0,210.0,91.0,89,89.0, 106260000, 106260000
6.9,73.0,342.0,234.0,90,70.0, 8750000, 8771757
7.9,83.0,258.0,160.0,95,92.0, 39946780, 40177318
5.0,,99.0,50.0,5,12.0, 8400000, 8400000
7.3,74.0,555.0,192.0,81,81.0, 34469210, 58469210
6.3,66.0,326.0,100.0,61,43.0, 70308099, 210308099
5.3,,57.0,19.0,20,33.0, 15014674, 15014674
6.8,72.0,295.0,220.0,73,67.0, 11988469, 11988469
5.9,49.0,727.0,218.0,51,92.0, 8224288, 12448676
5.5,,83.0,65.0,29,36.0, 18389402, 18389402
7.2,61.0,197.0,86.0,71,82.0, 85182160, 85182160
6.4,48.0,447.0,95.0,42,42.0, 82604699, 82604699
7.3,82.0,79.0,67.0,80,78.0, 20093330, 20101247
7.6,65.0,443.0,136.0,89,88.0, 22490039, 22490039
6.5,58.0,127.0,71.0,38,49.0, 21411158, 21411158
6.5,58.0,127.0,71.0,9,44.0, 21411158, 21411158
5.1,27.0,484.0,157.0,38,49.0, 47860214, 66966987
5.1,27.0,484.0,157.0,9,44.0, 47860214, 66966987
6.2,,42.0,58.0,87,55.0, 1083799, 1083799
6.4,,46.0,19.0,78,63.0, 3931010, 3931010
7.7,78.0,459.0,158.0,97,89.0, 83453539, 83453539
6.2,57.0,76.0,49.0,68,51.0, 22743674, 22743674
6.1,51.0,54.0,32.0,20,45.0, 70687344, 70687344
7.2,77.0,120.0,79.0,90,78.0, 7206220, 7206823
7.9,60.0,373.0,143.0,84,92.0, 57229890, 115229890
6.1,66.0,52.0,33.0,75,47.0, 24265659, 24265659
7.2,54.0,57.0,36.0,75,73.0, 37121708, 37121708
7.3,48.0,274.0,79.0,74,87.0, 39846344, 39846344
6.4,43.0,148.0,123.0,51,48.0, 19798718, 19814523
7.2,58.0,256.0,126.0,57,72.0, 28644813, 51155219
6.5,,60.0,12.0,87,68.0, 1243910, 17779520
8.1,77.0,395.0,139.0,91,93.0, 26010864, 26010864
8.7,82.0,1098.0,204.0,95,97.0, 290271960, 547879454
5.0,39.0,82.0,131.0,24,36.0, 22455510, 77211836
5.0,39.0,82.0,131.0,84,69.0, 22455510, 77211836
6.7,51.0,157.0,56.0,44,61.0, 16647800, 16647800
6.8,55.0,372.0,251.0,4,19.0, 21448782, 21448782
6.8,55.0,372.0,251.0,76,64.0, 21448782, 21448782
3.7,27.0,468.0,145.0,4,19.0, 29550869, 46201432
3.7,27.0,468.0,145.0,76,64.0, 29550869, 46201432
5.6,,33.0,17.0,30,22.0, 8894289, 8894289
6.5,22.0,714.0,197.0,62,60.0, 39754601, 39754601
6.5,22.0,714.0,197.0,26,46.0, 39754601, 39754601
5.5,34.0,599.0,331.0,62,60.0, 65002019, 91379051
5.5,34.0,599.0,331.0,26,46.0, 65002019, 91379051
5.2,26.0,37.0,48.0,92,80.0, 4197729, 4197729
5.2,26.0,37.0,48.0,17,30.0, 4197729, 4197729
5.2,26.0,37.0,48.0,99,64.0, 4197729, 4197729
5.2,26.0,37.0,48.0,100,67.0, 4197729, 4197729
6.5,,4.0,10.0,92,80.0, 14701, 14701
6.5,,4.0,10.0,17,30.0, 14701, 14701
6.5,,4.0,10.0,99,64.0, 14701, 14701
6.5,,4.0,10.0,100,67.0, 14701, 14701
7.3,73.0,156.0,38.0,85,84.0, 30031783, 30031783
5.0,,79.0,32.0,22,31.0, 4875436, 4875436
6.8,57.0,223.0,130.0,57,54.0, 3484331, 3484523
6.0,,21.0,13.0,43,22.0, 376050, 376050
6.4,31.0,49.0,11.0,50,50.0, 16274150, 16274150
6.4,31.0,49.0,11.0,73,62.0, 16274150, 16274150
5.3,,75.0,42.0,40,51.0, 15716828, 15716828
6.8,50.0,925.0,262.0,40,51.0, 35818913, 162949164
8.0,84.0,96.0,74.0,88,92.0, 4000000, 4017462
5.8,,13.0,7.0,40,42.0, 11000000, 11000000
7.0,64.0,93.0,57.0,83,74.0, 15795189, 15795189
6.0,64.0,120.0,168.0,71,49.0, 6342668, 6342668
5.7,18.0,101.0,128.0,42,39.0, 32492859, 48782670
